CF: Zone 1,CF: Zone 2,CF: Zone 3,CF: Zone 4,CF: Zone 5,CF: Zone 6,CF: Zone 7,CF: Zone 8,CF: Zone 9,CF: Zone 10,CF: Zone 11,CF: Zone 12,CF: Zone 13,CF: Zone 14,CF: Zone 15,CF: Zone 16,CF: Zone 17
0.38608164,0.6239265637306934,0.5705138964999573,0.5705138964999573,0.38608164,0.6532448260412427,0.723717559687149,0.6256934066070314,0.81,0.2941245047996968,0.4431023979173022,0.4396202252198084,0.5337738924177964,0.7251656725269736,0.7251656725269736,0.6627935026796998,0.2999784921925745
0.4092087600000001,0.7016015064382587,0.6718664886634601,0.6718664886634601,0.4092087600000001,0.6825405976082596,0.6999204875745458,0.6349126329373409,0.81,0.3354181175354859,0.5682897798070261,0.4418915563300876,0.6107214021814406,0.6865291147302636,0.6865291147302636,0.7621134986322172,0.2893197706622623
0.4385210400000001,0.6102366313294865,0.6691026568831102,0.6691026568831102,0.4385210400000001,0.6785378067539598,0.6547705303976153,0.6245342928603883,0.81,0.3559975140516655,0.605251086466699,0.3631412188289261,0.5825612248584189,0.5644374371787726,0.5644374371787726,0.6905649710062333,0.2961132415277361
0.45421884,0.6200497687144223,0.6253803618617951,0.6253803618617951,0.45421884,0.6672918705442603,0.7472394796318123,0.6393042269543292,0.81,0.2916673337421598,0.61522389485837,0.4301386107720579,0.5580275522359537,0.8099882419998191,0.8099882419998191,0.7221997605456502,0.2841661031091444
0.26950644,0.519295023200759,0.5574361746450698,0.5574361746450698,0.26950644,0.5936971306972578,0.753530968913366,0.6754269013198144,0.81,0.3153093255192625,0.4729224827039426,0.3935842193286837,0.5254017367022733,0.7273044548342056,0.7273044548342056,0.7578482300614151,0.3120427594191914
0.29947644,0.4074145818268786,0.4707026283343156,0.4707026283343156,0.29947644,0.4702713348887554,0.514411873537138,0.6471261312808119,0.8066422334362219,0.2444285741833045,0.6300028759689187,0.3549571777247048,0.4362516045162712,0.4304100576748305,0.4304100576748305,0.7011702566454922,0.3142682067716743
0.4063851,0.4312794858145402,0.415458931485641,0.415458931485641,0.4063851,0.4272573109851592,0.5654572442493859,0.6398786909667177,0.81,0.2633973792855625,0.6468244804849906,0.363571689789057,0.4101738127763313,0.4813164820716005,0.4813164820716005,0.6289632310768006,0.1966830126958532
0.23088564,0.2917131931048224,0.3893147950946634,0.3893147950946634,0.23088564,0.4170678014173934,0.4733471650939871,0.58082743503886,0.81,0.2138431575550667,0.5837656559618122,0.2946725091416836,0.3294437495514447,0.38482559250602,0.38482559250602,0.471067193362782,0.1786515075468607
0.24261768,0.1953019029625243,0.2145693166376113,0.2145693166376113,0.24261768,0.2828676391426974,0.3233710849790491,0.517724822442711,0.6778590797642609,0.2245459460050218,0.4450969595956365,0.2209709320136901,0.2156868337631189,0.2881073069170289,0.2881073069170289,0.3702104109417002,0.1295484102146806
0.2467584,0.1335526852003799,0.0979049263287983,0.0979049263287983,0.2467584,0.1505378431746485,0.3054766681263867,0.4410191360236482,0.6308742073184985,0.2131103946939039,0.3055625171859089,0.2110782702411301,0.1030249465894191,0.3605961317933795,0.3605961317933795,0.2505409869242144,0.1063885626602513
