CF: Zone 1,CF: Zone 2,CF: Zone 3,CF: Zone 4,CF: Zone 5,CF: Zone 6,CF: Zone 7,CF: Zone 8,CF: Zone 9,CF: Zone 10,CF: Zone 11,CF: Zone 12,CF: Zone 13,CF: Zone 14,CF: Zone 15,CF: Zone 16,CF: Zone 17
0.6561000000000001,0.5849291126354583,0.63289165220582,0.63289165220582,0.6561000000000001,0.7353201720079655,0.8090101171916413,0.746881654308016,0.81,0.7492380095040475,0.81,0.7957637145155405,0.6464869576761132,0.81,0.81,0.81,0.6379782995200961
0.67827456,0.5714055593536997,0.6557889727706706,0.6557889727706706,0.67827456,0.6657669978378603,0.8063555324063748,0.752398291341302,0.81,0.7874659514135558,0.81,0.7987050629249415,0.5818964364358258,0.7993529604311654,0.7993529604311654,0.81,0.4993944120392169
0.6020325,0.6594768979239609,0.5829971764523499,0.5829971764523499,0.6020325,0.6286514076567735,0.8092181737506567,0.7697884375597539,0.81,0.7613440079433923,0.81,0.7834653805499989,0.6087299563621638,0.81,0.81,0.8076545212519701,0.4643174996790675
0.5056911,0.4538821839574698,0.4873793082293079,0.4873793082293079,0.5056911,0.6619548160718607,0.809923974145111,0.7131320741353121,0.81,0.7692758730741852,0.81,0.796186720657572,0.517742226329021,0.81,0.81,0.8097719224353327,0.4899560460627911
0.5700132,0.67348666591401,0.6960738428775589,0.6960738428775589,0.5700132,0.749623107699139,0.81,0.7839441037886643,0.81,0.7898025408985327,0.81,0.7961471133825881,0.6678013337901475,0.81,0.81,0.81,0.5244465331829364
0.44188254,0.6554255232378953,0.67510684316456,0.67510684316456,0.44188254,0.7509234493608467,0.7981130399251143,0.7809046294734902,0.81,0.7724157475061869,0.81,0.7986952361092476,0.6579480826307784,0.81,0.81,0.8072889268030443,0.4747419635933287
0.44524404,0.6003023441002919,0.6127807780589142,0.6127807780589142,0.44524404,0.7561813526016641,0.7957794098759157,0.7454393023253695,0.81,0.779847330755095,0.81,0.7852255843138701,0.6029072621031837,0.81,0.81,0.8033808759273148,0.428321793004824
0.40557834,0.593548520221634,0.467108516287981,0.467108516287981,0.40557834,0.6572848934085109,0.81,0.786026339303459,0.81,0.7736010953503419,0.81,0.7983710098676581,0.5508645525013536,0.81,0.81,0.81,0.4272707993760555
0.5412484799999999,0.5044872815698606,0.5476278832539041,0.5476278832539041,0.5412484799999999,0.6098731817967109,0.7969552669261281,0.7458530017829322,0.81,0.7430445640947859,0.8094409174291775,0.7934606264321984,0.5614448637998087,0.7970054781629197,0.7970054781629197,0.7864847530599166,0.4809402934882948
0.58387392,0.6608111615420607,0.6032099403624952,0.6032099403624952,0.58387392,0.7067740380381566,0.805083428468603,0.7957565815384154,0.81,0.753147355764302,0.81,0.782791174684749,0.6180582448913698,0.81,0.81,0.8048569635148531,0.4975630872975223
0.5463158400000001,0.640402942549845,0.5358876556796301,0.5358876556796301,0.5463158400000001,0.67329605682571,0.7878321441178964,0.7945251245919676,0.81,0.7096728086567989,0.81,0.7373493823404366,0.586924447214877,0.81,0.81,0.7945502466755504,0.4048058105611282
0.6078645,0.5154133821907176,0.522661323349119,0.522661323349119,0.6078645,0.5370765394846199,0.7751816260159482,0.7748597958849004,0.81,0.6603922536229526,0.81,0.7439528375676823,0.5434778475439758,0.7546623443731179,0.7546623443731179,0.8079820329457996,0.3506532875915156
0.53215704,0.3695004529731128,0.4350335156552959,0.4350335156552959,0.53215704,0.4013813195828069,0.7333002715127416,0.7562063522718239,0.81,0.6295403125794619,0.7961945461394,0.7776180427180575,0.4174031990002603,0.7510375555765619,0.7510375555765619,0.8071594454357164,0.2834633302609919
0.5100165000000001,0.3751266517404761,0.3425470356224887,0.3425470356224887,0.5100165000000001,0.4849353120378005,0.7862507168413566,0.7263491746736352,0.81,0.58394685482261,0.5678476119168894,0.7620311994780103,0.3909798823353973,0.8023406651362055,0.8023406651362055,0.8065272717011154,0.4351532515918194
0.52112808,0.410900466679009,0.3595564737563777,0.3595564737563777,0.52112808,0.5256335328615934,0.700110924994325,0.724292708479555,0.81,0.5017901529816743,0.4894621250871734,0.6691734313607038,0.3915553078708415,0.7289269793431401,0.7289269793431401,0.81,0.4033606943215714
0.37245582,0.3842200403107806,0.2051648580606406,0.2051648580606406,0.37245582,0.4466978226605013,0.7232192393751034,0.6999136629557005,0.81,0.499840647591049,0.4777703089197171,0.7308947357732076,0.3385058959482487,0.7609782642459049,0.7609782642459049,0.7928669889002874,0.2387447573654931
0.28089504,0.3507900710258348,0.1439408805127294,0.1439408805127294,0.28089504,0.3945436223728589,0.7628214526718673,0.6942756391951155,0.81,0.4911647662166731,0.5457392174100525,0.7075902602674495,0.2571447948764844,0.7861592401428646,0.7861592401428646,0.7502240624911063,0.1706487608796112
0.17180424,0.2827481046296958,0.2525312165031882,0.2525312165031882,0.17180424,0.3822089528960899,0.7826235130198564,0.684812366912013,0.81,0.5421808042122458,0.4573809221886653,0.7071790330304597,0.2641988340913709,0.81,0.81,0.7831532736440793,0.1464513634701311
0.29444148,0.3035471098919896,0.3451638722584716,0.3451638722584716,0.29444148,0.3700238203003094,0.7890929138351099,0.7218836441594741,0.81,0.6159430876517741,0.5761014125327754,0.6697273463995969,0.3120722029058903,0.8077207875361726,0.8077207875361726,0.7764491854369007,0.169737055563089
0.2505540600000001,0.2920717966438275,0.3153810266791568,0.3153810266791568,0.2505540600000001,0.3212198170392278,0.7618126252981875,0.7147075827433065,0.81,0.6092679637710442,0.6828309608311793,0.6788659259377267,0.2828077308206102,0.7950848108525367,0.7950848108525367,0.7129639307796596,0.2159315477699497
0.33256494,0.2469114790608521,0.2693602391735066,0.2693602391735066,0.33256494,0.2513843313108748,0.6609824810615276,0.6641898538453123,0.81,0.5964665812308566,0.6320454993744418,0.7033646876347075,0.2305402656210603,0.6782893892018155,0.6782893892018155,0.5592224447281554,0.1814879240871517
0.2860498800000001,0.3999065221453671,0.4100960317131329,0.4100960317131329,0.2860498800000001,0.3830133878619662,0.6215705586333784,0.6409007456499656,0.81,0.5895037836464837,0.592019456577698,0.6275699842274716,0.355040150287919,0.5462475879451462,0.5462475879451462,0.5616049018869891,0.1000382818791982
0.41216688,0.2670890834264744,0.2856169329417363,0.2856169329417363,0.41216688,0.2838239152467109,0.5797470195319687,0.5819046387236653,0.81,0.4766238431537683,0.5308528984421154,0.5786210587279117,0.2503671977133212,0.535131568969041,0.535131568969041,0.4930302798820054,0.1207700808996953
