CF: Zone 1,CF: Zone 2,CF: Zone 3,CF: Zone 4,CF: Zone 5,CF: Zone 6,CF: Zone 7,CF: Zone 8,CF: Zone 9,CF: Zone 10,CF: Zone 11,CF: Zone 12,CF: Zone 13,CF: Zone 14,CF: Zone 15,CF: Zone 16,CF: Zone 17
0.23307102,0.351705963848429,0.4020516820543705,0.4020516820543705,0.23307102,0.3957502748216733,0.3103524936893631,0.662263232021278,0.7829187171794075,0.3190632963790358,0.2248393116523889,0.4668851864820026,0.3434051307140959,0.533543566258169,0.533543566258169,0.2103073178199191,0.1927322896575908
0.25691904,0.2353279386184858,0.2185834148107086,0.2185834148107086,0.25691904,0.2375070204838814,0.3055944226583794,0.5893653012206347,0.2866521284312799,0.2397246028233341,0.4454958719313034,0.4650031226181021,0.2177111787800689,0.3642821183228644,0.3642821183228644,0.3161664115292294,0.1451439527210907
0.2746612799999999,0.0498828136630742,0.0108090742937981,0.0108090742937981,0.2746612799999999,0.0370247768591087,0.28041885629324,0.6137335704177354,0.3187125665522486,0.2369308284893344,0.219379499443744,0.3438528720835185,0.0272491135559515,0.2824174869272833,0.2824174869272833,0.2459984758963099,0.0344246784957308
0.16817544,0.0293358000768379,0.0220566258347543,0.0220566258347543,0.16817544,0.0476213499035828,0.1852991474961778,0.5858234399763083,0.2843381373902628,0.2011184987837153,0.2613425240570889,0.2517831392583708,0.0322616879673616,0.2513752578697931,0.2513752578697931,0.2147416738233495,0.0578504401008124
0.1020697199999999,0.0399969863715832,0.0344402468482614,0.0344402468482614,0.1020697199999999,0.050852012417142,0.2993326903621894,0.5135151736933726,0.2657105095100758,0.2172323378083501,0.2048200002206907,0.1907573730964703,0.0350508488872869,0.4029291372444905,0.4029291372444905,0.1345999050324735,0.0448079890450102
0.0210097799999999,0.0262677944211787,0.0519504376717521,0.0519504376717521,0.0210097799999999,0.0220566258347543,0.3086740495604185,0.4099138878598149,0.0557239459057527,0.1333898265203685,0.1176488080386939,0.0907138028807117,0.036133281006606,0.3905562109843848,0.3905562109843848,0.1612697866395299,0.0397429595087763
0.0586116,0.071230961285597,0.1039129719697313,0.1039129719697313,0.0586116,0.0148603250858013,0.2539211980740194,0.3575842468874892,0.1780709042655907,0.1476017904304183,0.1594881575140645,0.1625326713929639,0.0716550611636316,0.3861280057965575,0.3861280057965575,0.1144678373782873,0.08517328138289
0.17729928,0.0774839085805907,0.1361259078924297,0.1361259078924297,0.17729928,0.1035317537931313,0.3259563937719522,0.2781239380883673,0.078860485785269,0.1549719412138502,0.0530294512508605,0.0992660429041598,0.1031423765291292,0.4227258192606595,0.4227258192606595,0.1831079617220369,0.1197428295968779
0.30367224,0.0864279977493793,0.1245940580502803,0.1245940580502803,0.30367224,0.0270743363173465,0.6430251842256136,0.1886970398645773,0.1132540895793526,0.3252956729258061,0.0902007309301297,0.1924537727791783,0.0865558136296299,0.7557607652205591,0.7557607652205591,0.4302407830236686,0.1783476057746867
0.2871287999999999,0.0626034770431372,0.0806499578438787,0.0806499578438787,0.2871287999999999,0.0937099110549417,0.7131493132064591,0.1724603790331943,0.1096564589135551,0.4065082810753855,0.1669729704949299,0.1930089937912615,0.0806684445380388,0.7689967364322258,0.7689967364322258,0.5827667272389832,0.152819856912068
0.13676526,0.0603080913272534,0.0988618311297814,0.0988618311297814,0.13676526,0.1024834038074813,0.7530898129124639,0.2097671503380347,0.2214666518641789,0.3482448611213796,0.1881970292214936,0.3243321657902926,0.0936217522821755,0.7979658118181111,0.7979658118181111,0.7295741052425262,0.1363656234061054
0.08857998,0.1513648927781196,0.1657348796384308,0.1657348796384308,0.08857998,0.2097523988298946,0.7993236574435183,0.1765538756438423,0.3512601013501215,0.3647371276963623,0.2489534822405709,0.3542899632016247,0.1919307621286849,0.81,0.81,0.7779709723305547,0.2812378829085091
0.2621937599999999,0.3078503523600505,0.3059378001520235,0.3059378001520235,0.2621937599999999,0.4371786755642993,0.7968970242887726,0.1662935115109123,0.4195514256825818,0.423194600026482,0.5108495936861789,0.3683478920661295,0.3523954076752847,0.81,0.81,0.7706910728663177,0.4229354506573853
0.49458924,0.3859629827368457,0.4523007746570826,0.4523007746570826,0.49458924,0.3860970552311585,0.7419299728288998,0.1547385369713587,0.207479514125707,0.4117410968407651,0.5996038335220177,0.4769460840508906,0.4294328258745286,0.81,0.81,0.6065705710800895,0.4924917264743681
0.50814216,0.4201514687865857,0.4288661809169115,0.4288661809169115,0.50814216,0.4306091233429766,0.7022040657427798,0.1850351968614396,0.3624047825260466,0.4795947968064331,0.667802058739249,0.5161143559343941,0.4363048073659118,0.7831935038547733,0.7831935038547733,0.5163491124826622,0.4857299120434959
0.4814688600000001,0.4332905732292309,0.3443788212676767,0.3443788212676767,0.4814688600000001,0.4374468205529247,0.6943769187844842,0.1839528655570101,0.4483606141432439,0.633311478599374,0.7331204425610668,0.6037005385127622,0.4089501594940217,0.7614725536272535,0.7614725536272535,0.5369394630661217,0.3837859379857576
0.53707536,0.2883662267407751,0.3783976975354547,0.3783976975354547,0.53707536,0.3200422405530356,0.6281952089136907,0.2606132768800487,0.4552907968572756,0.5999365493609435,0.5358641345303319,0.6623524678707341,0.3483195862658495,0.7133654942801766,0.7133654942801766,0.4159536566216852,0.4216217086214247
0.7301583000000001,0.1923038481499414,0.1932342789538464,0.1932342789538464,0.7301583000000001,0.2396861023492771,0.4220323121044252,0.4124993716335722,0.530037447422905,0.6247234636147581,0.434592268089743,0.6452486006696677,0.2129730371293843,0.4100924103424463,0.4100924103424463,0.2787187032222728,0.3459095708664866
0.66909888,0.2091789562337378,0.2154868247914622,0.2154868247914622,0.66909888,0.2219093818684177,0.3867407504924463,0.4991599769159065,0.7165156264035966,0.427439517414839,0.4801942220276045,0.6816402912220387,0.2260749296266497,0.473216412908041,0.473216412908041,0.2651917086120146,0.3917997644051177
0.565542,0.4546010063667366,0.3672761418325274,0.3672761418325274,0.565542,0.3051010585610116,0.2789812696571593,0.5506816463099631,0.7131353232747596,0.3246672967210142,0.3826006936744977,0.6538109820823984,0.3701805129141041,0.4561783363915886,0.4561783363915886,0.1862277010195379,0.3462941965468943
0.57388824,0.374995809908677,0.3305095870969672,0.3305095870969672,0.57388824,0.3010368851189541,0.3522618519432001,0.5959046220338795,0.7389285058447986,0.291734554283764,0.4226248980197376,0.553675927050577,0.3558369959005061,0.6377024232959819,0.6377024232959819,0.232479097837071,0.3559098385570883
0.6336225000000001,0.5399001385214708,0.521621050019753,0.521621050019753,0.6336225000000001,0.4430778653140582,0.3737597470460931,0.6327026335340751,0.7374588088322609,0.2415853561116686,0.2413324943660039,0.4031842615983049,0.4565823933241682,0.6886584820016604,0.6886584820016604,0.2282610518825885,0.3442428595847197
0.6450435000000001,0.6588097661149109,0.4827788448099997,0.4827788448099997,0.6450435000000001,0.6010292431658428,0.6263300447672797,0.6701467724127795,0.7936050600503157,0.1226824237187696,0.1501577742091501,0.3364615322792904,0.5244155517448211,0.7626258955170666,0.7626258955170666,0.5761799339175018,0.3089974104105309
0.55197936,0.3206964497120314,0.4021857545486831,0.4021857545486831,0.55197936,0.45431347740303,0.6254043553591254,0.639661834359287,0.8061966338100801,0.2433989662459512,0.3832655475672759,0.2581155146496597,0.352222430415617,0.5677578064833235,0.5677578064833235,0.6026861300602517,0.3597560953611659
0.53588304,0.4052694219178753,0.5149820887451574,0.5149820887451574,0.53588304,0.5141195018540372,0.7268959541657728,0.6811410108672443,0.7496073241125387,0.3359553954302308,0.3283319465939557,0.3482031897004645,0.411573063826768,0.81,0.81,0.7414589714530256,0.3523199988732825
0.6370245,0.376827595553865,0.4366423855870484,0.4366423855870484,0.6370245,0.4287321084225989,0.7326144792691341,0.7193268534455675,0.6966774555545858,0.461883875949979,0.4608029171645062,0.3763083552717262,0.3697601454093425,0.81,0.81,0.7430797376350127,0.2922479908628975
0.4175452799999999,0.4005768846169306,0.4272573109851592,0.4272573109851592,0.4175452799999999,0.4103641767017582,0.7325323709524095,0.7190489006282813,0.7556815505952085,0.5315196780054708,0.5340954629697849,0.4473300943838351,0.3770943297628502,0.8092115015434143,0.8092115015434143,0.6556973251545073,0.3077089935222514
0.40557834,0.3481732343898521,0.4255143685590939,0.4255143685590939,0.40557834,0.3399301989865058,0.7863036828667566,0.7151733353035727,0.7509753931401669,0.6163541840989386,0.6176269812178087,0.4806648216109648,0.348427698103943,0.799139552952234,0.799139552952234,0.7523566967765073,0.2516684967915398
0.4113601200000001,0.3153810266791568,0.3592947900927795,0.3592947900927795,0.4113601200000001,0.4127774815993869,0.7490834896441166,0.714384015587966,0.7578157382783085,0.7242206034580807,0.5485396140475852,0.5037237227767578,0.3284316049679488,0.81,0.81,0.6321621825049023,0.3033752276253114
