CF: Zone 1,CF: Zone 2,CF: Zone 3,CF: Zone 4,CF: Zone 5,CF: Zone 6,CF: Zone 7,CF: Zone 8,CF: Zone 9,CF: Zone 10,CF: Zone 11,CF: Zone 12,CF: Zone 13,CF: Zone 14,CF: Zone 15,CF: Zone 16,CF: Zone 17
0.5041051200000002,0.4876668371930147,0.6599534206447106,0.6599534206447106,0.5041051200000002,0.6914039202142092,0.7445985848028372,0.5817034970130183,0.7449558894186025,0.6234402712608239,0.5759540232360632,0.4642602527080798,0.5465753854560202,0.7821766799845705,0.7821766799845705,0.6465574639313598,0.4800950666844358
0.44282376,0.5059249263883944,0.6746303204438099,0.6746303204438099,0.44282376,0.6574755024968109,0.7141337232674466,0.5737944130669611,0.7351807784628273,0.6751460203417132,0.6310842648306662,0.4115461783314291,0.5622913235899769,0.7581772910849298,0.7581772910849298,0.6359323752594508,0.4722062831817517
0.4772876400000001,0.3901192300605396,0.6635749933224105,0.6635749933224105,0.4772876400000001,0.6778706749449099,0.7214813272552378,0.5930875248523727,0.81,0.6050338612649794,0.6465841718490465,0.4568039007542508,0.5316441741168928,0.6500596578296958,0.6500596578296958,0.7072362844131539,0.5524054962229473
0.48738024,0.3255375974885997,0.5721486117318182,0.5721486117318182,0.48738024,0.6633843842341105,0.7819537096794866,0.5634844427470679,0.81,0.5854817114628996,0.691715972130811,0.4450598538913684,0.4792586118658328,0.8024473688756713,0.8024473688756713,0.7395258908043301,0.5480369082479458
0.4460508000000001,0.3443788212676767,0.4576200604856577,0.4576200604856577,0.4460508000000001,0.569176402219344,0.7485741906210199,0.4962274662434134,0.7794993263640668,0.5992556425968539,0.5626889865319609,0.54330793847909,0.4453610908318656,0.7245756636146338,0.7245756636146338,0.7227009296027194,0.3872016672792554
0.27969624,0.3135880089841316,0.3877059251629109,0.3877059251629109,0.27969624,0.541832074704579,0.6908863485579891,0.4932968718710506,0.7919526632841348,0.5675833816369853,0.588482113456604,0.5244178364340829,0.3907838591371919,0.6351132884412991,0.6351132884412991,0.7225577384435569,0.3291142494886812
0.37389924,0.2821504320646873,0.3527526985028221,0.3527526985028221,0.37389924,0.486660485820041,0.6307305307659082,0.485732548383765,0.8089953121637425,0.4293676441996245,0.5305581198486911,0.4645538274066908,0.3597327364030939,0.6811594059589152,0.6811594059589152,0.6431300159726794,0.3137996915395726
0.303912,0.2985266603459187,0.1844468769169654,0.1844468769169654,0.303912,0.5766069260005299,0.5525770965751864,0.4080186663948242,0.5083077713233882,0.4237807514167941,0.6153440491763418,0.3683579210807735,0.34678870835194,0.6034552304454042,0.6034552304454042,0.5337161386747584,0.2536913429625733
0.3889053,0.1425113123504794,0.2517283968685688,0.2517283968685688,0.3889053,0.2191568574068654,0.5339927378661724,0.2797801478970673,0.2173593177663737,0.4140853518192658,0.3296296132280528,0.4141599721557176,0.1811865100720466,0.5962762656210561,0.5962762656210561,0.4497819798842755,0.2364971505087894
0.26830764,0.1859975949234739,0.3773509628810616,0.3773509628810616,0.26830764,0.356285427961399,0.3385515255784745,0.2245596901786541,0.1866764493262378,0.3480832507926968,0.1854286737354201,0.2717293537645771,0.2494439867580183,0.2965839775139966,0.2965839775139966,0.2851440256621455,0.1883763642564297
