CF: Zone 1,CF: Zone 2,CF: Zone 3,CF: Zone 4,CF: Zone 5,CF: Zone 6,CF: Zone 7,CF: Zone 8,CF: Zone 9,CF: Zone 10,CF: Zone 11,CF: Zone 12,CF: Zone 13,CF: Zone 14,CF: Zone 15,CF: Zone 16,CF: Zone 17
0.7053366600000001,0.3411077754726981,0.4672522807698344,0.4672522807698344,0.7053366600000001,0.5523834184738632,0.81,0.3261025477384636,0.5045506628966558,0.736875675258704,0.81,0.7800622816299354,0.4186247072683911,0.81,0.81,0.81,0.313916820347598
0.6597320400000001,0.365182672523741,0.4730028600439696,0.4730028600439696,0.6597320400000001,0.5565445117913274,0.81,0.3820157522105995,0.654795871458742,0.6950185138639564,0.81,0.8082238105056474,0.4296668732251804,0.81,0.81,0.81,0.3750129140173403
0.5446764000000001,0.395884347315986,0.4283298909396607,0.4283298909396607,0.5446764000000001,0.5111004477351162,0.7814023026814738,0.4717444622979426,0.81,0.6952689103603998,0.81,0.8025894687185897,0.4207238471820351,0.7242069080444214,0.7242069080444214,0.81,0.3917997644051177
0.4947334200000001,0.4869480147837477,0.449137956056308,0.449137956056308,0.4947334200000001,0.4039286969747482,0.81,0.5122756237700982,0.81,0.684258839721914,0.81,0.8049292749410704,0.4462005878878501,0.81,0.81,0.81,0.4472396783226573
0.5680756800000001,0.4675398097335411,0.3984317247079273,0.3984317247079273,0.5680756800000001,0.4155930039799536,0.81,0.5431818515324821,0.81,0.6547324281857542,0.81,0.8097959764059534,0.4295269973654552,0.81,0.81,0.81,0.4101921529085669
0.6717751200000001,0.4256484410534066,0.5010369340053794,0.5010369340053794,0.6717751200000001,0.3974932172477384,0.8090556873289119,0.5661778268555304,0.81,0.7169584533577236,0.81,0.7922515934844763,0.4333418058571593,0.81,0.81,0.8071670619867356,0.2735073815788323
0.5558544000000001,0.4082190167927549,0.4889607175296951,0.4889607175296951,0.5558544000000001,0.3182104549078475,0.81,0.6139927660394884,0.81,0.6637383022552927,0.8057540236772476,0.786079288593066,0.4085178598278396,0.81,0.81,0.81,0.2436894924502414
0.42964668,0.3934710424183572,0.436374240598423,0.436374240598423,0.42964668,0.3458180814174674,0.81,0.6242473592901796,0.81,0.7202271836798515,0.7498439307271692,0.7816330733403536,0.3980445675043204,0.81,0.81,0.81,0.257929250111453
0.4667625000000001,0.4863729568563343,0.3698929784685102,0.3698929784685102,0.4667625000000001,0.5513431451444972,0.81,0.6632134572801557,0.81,0.7262929005041217,0.7613947658282051,0.787463519554528,0.4322489084301446,0.81,0.81,0.81,0.3954782421058077
0.56747952,0.6245323129519857,0.5464389994489144,0.5464389994489144,0.56747952,0.4846477830740936,0.8036970810387943,0.6305062936669611,0.81,0.644430560640787,0.7371111679753081,0.768220359811758,0.5287696983246792,0.81,0.81,0.7910912431163829,0.4125568885732961
