,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,1415.859535694197,2812.092174157621,1241.606699430581,1272.3995676787679,2182.5368974575413,1511.7507143861474,1438.1228151240566,1124.1064697252768,958.3448703550637,1083.3184725634642,1140.1948242243147,1014.7123442797221,1532.793064537182,1520.4823479779645,1605.1611501623765,1417.3279853713632,1112.1895479904729
1,1309.1462058012194,2515.1171816746746,1115.3566960206394,1186.9632470312235,2019.9235876937666,1413.0026463968875,1305.9166484763132,1034.9525600510603,886.2336060998673,1004.8490063311137,1038.8397854913455,926.3124371495622,1391.3239900660424,1403.5645615832696,1482.4038920566127,1286.104914207825,1027.4401169550656
2,1245.658625709481,2538.90652313832,1103.5201637136445,1152.0936059023006,1970.3595186864052,1370.1697847267162,1252.1753563402372,1006.2385182962498,850.4141413751857,991.2750099406276,1017.9059028542208,887.5397369024156,1361.9606500829977,1363.6475286181335,1455.7865340703984,1243.1442909642888,980.1767942834223
3,1220.2124905745093,2477.234305775856,1055.6756726191647,1168.9811047533826,1908.2338614923729,1303.4719511072913,1261.53499740369,992.4682621361745,858.9737306924832,963.0764817845914,972.0396306532377,866.5311105894273,1329.8806579508832,1335.438241269831,1417.422598721877,1215.2123126586353,953.1339172171088
4,1218.488057441709,2475.3867211278257,1049.2239296208684,1170.0789068000836,1896.1624003218787,1309.0827847665637,1280.2123314486757,993.072663071913,863.3969752264543,954.2821617834015,996.0834216927944,866.8392590224561,1297.408346218031,1296.5797813724541,1410.6022278127516,1196.929511107075,936.0746685941336
5,1270.7421473440168,2592.9121285811493,1088.8206172099026,1219.2924147340245,1978.7791276244143,1371.8493564373648,1294.4136986112117,1041.9925765319301,902.7928116116385,991.6197498481233,1038.0063463653191,905.3916573194338,1360.1321117417303,1335.0228870518204,1458.4593476484638,1269.7345570352695,981.1251223690126
6,1352.0242577635647,2636.190064066066,1127.7819918323053,1231.0650779265227,2089.8511431669554,1516.8668310261894,1435.9001285595969,1100.2681076238941,957.4875923314489,1041.6845772632043,1119.6410636053133,978.5253530749219,1428.8007620074784,1406.561995904704,1540.8120577320287,1337.0452729959848,1032.99490818264
7,1390.4425433831702,2801.505895972282,1184.6909432486068,1309.525313697202,2200.4479728767715,1614.4086475500976,1508.525305135617,1185.9925657547346,1037.5118073641956,1092.669263807351,1222.9628007577999,1054.5152566097834,1533.8466089993533,1532.4085621384609,1621.7186054205145,1433.8812693312775,1109.5023238121382
8,1513.1254196763555,2995.9714876026565,1266.642235679603,1412.0444577876872,2214.4662270135773,1657.330861327881,1600.425527830639,1238.6673385434992,1089.927993354388,1165.931902467708,1310.2578944877237,1098.246703824318,1603.3782907650211,1619.7929805641347,1610.0613682466494,1474.8737032695944,1130.807807244332
9,1626.6977921866921,3211.04083351438,1341.9337527570547,1505.8800856423136,2450.1849297784875,1712.3492647244348,1675.9121124213484,1330.308152087279,1189.4362012376796,1255.3924355360477,1398.993905859938,1198.9064793098428,1706.6481138566232,1716.1683072530227,1774.7626607765578,1563.5307300079742,1229.3908915744555
10,1687.2489019747297,3369.371166851035,1420.3494182244785,1572.456161591163,2592.1223732534586,1783.778149814801,1742.3355011238132,1400.1583276690108,1248.1558447286277,1361.9899243755726,1486.9724902887733,1266.3596323523857,1802.8669258177042,1792.6286355905108,1855.6195240781822,1627.0869275521045,1279.6102856295097
11,1767.0776099056907,3516.1323956441815,1503.9968737301283,1665.539533167851,2826.829735377065,1887.0707706898513,1841.1495926644695,1482.1190324108609,1318.2340349491994,1455.2917994950108,1559.9796492992582,1357.609053761265,1897.267556926138,1904.2100447905123,1963.9671943932722,1723.7387144657762,1373.559963530598
12,1855.9692879046177,3696.504425127884,1585.1169421400214,1722.9154031542018,2949.438468334323,1976.6934417076038,1893.947091808511,1549.388261558457,1388.4588731339197,1543.1945580135834,1622.9392736689563,1430.9388394025495,2012.9377041505973,1978.1218557891243,2055.3191124846876,1818.8750945199363,1444.8416598675049
13,1731.2672589102272,3497.275743718844,1496.443854229372,1682.176744072105,2879.4588658885827,1939.2863430256468,1875.941701447747,1519.6414975540024,1352.235043155538,1546.8314165800773,1589.9274057213406,1395.8433054613663,1964.4616334091252,1915.1389335670851,1970.833755737105,1767.9040534007306,1390.9562675642824
14,1742.7872105940787,3439.005077944574,1480.3437415382828,1603.8661937943875,2763.795461722325,1849.485394050272,1799.8515606348724,1510.7029406603774,1350.3705997423006,1551.7356459863338,1548.878567763338,1370.2010636018354,1875.3442187287906,1848.2538623923892,1934.409997315457,1705.421730420439,1353.9351121783502
15,1690.9620313461787,3367.048592983041,1430.0637635347025,1534.0846443607288,2683.3488469870354,1833.9192260119676,1755.9759526429918,1486.343023586977,1335.6735243165517,1527.3129468219145,1541.484225419419,1326.2443272094147,1803.986037280862,1766.2362519027374,1883.8000353630787,1652.7807041546603,1311.766383947252
16,1767.7895453062033,3509.59651960285,1502.977818321349,1587.6590169879846,2769.1989191947378,1902.8424614161524,1835.209633311462,1534.6420968678688,1387.1006096167666,1576.9106468512236,1566.6261300002725,1359.783846191087,1866.0741704617774,1844.5336099836777,1967.244690722322,1709.6734814615202,1357.1406892274927
17,1816.0023512573694,3632.962494629729,1575.384653444432,1660.708242067168,2854.975006367499,1956.3141381763253,1879.944606525543,1580.6572224580254,1436.9269941030943,1554.7036786274907,1619.2619726406283,1393.6670325805171,1905.7210159278545,1898.085880451024,2002.5914227828293,1753.0029254379874,1389.7839399264756
