CF: Zone 1,CF: Zone 2,CF: Zone 3,CF: Zone 4,CF: Zone 5,CF: Zone 6,CF: Zone 7,CF: Zone 8,CF: Zone 9,CF: Zone 10,CF: Zone 11,CF: Zone 12,CF: Zone 13,CF: Zone 14,CF: Zone 15,CF: Zone 16,CF: Zone 17
0.8070678000000001,0.8072681670982372,0.81,0.81,0.8070678000000001,0.8091661813249532,0.81,0.761852251895783,0.81,0.8044846704789299,0.81,0.81,0.7641005895639034,0.81,0.81,0.81,0.4768550306029762
0.7965313199999999,0.7915978483438737,0.809190411293805,0.809190411293805,0.7965313199999999,0.8014521416775687,0.8096523171587563,0.7601917875043904,0.81,0.7991313223813709,0.81,0.806257864745701,0.7216871994358596,0.81,0.81,0.8089569514762687,0.255938949819277
0.7467795,0.7932139522679927,0.8062182017813304,0.8062182017813304,0.7467795,0.7945869838362555,0.81,0.7618421622937718,0.81,0.7798729281682691,0.81,0.81,0.731914636553482,0.81,0.81,0.81,0.3457813623063506
0.71820432,0.7436302287364867,0.8071631705665465,0.8071631705665465,0.71820432,0.770445085536345,0.8075001342098284,0.7849440794991712,0.81,0.7817476971789554,0.81,0.81,0.7218524204159069,0.81,0.81,0.8025004026294849,0.3779617109004664
0.71119944,0.6164152733866681,0.7695239887826634,0.7695239887826634,0.71119944,0.7771180189581015,0.8099823677029256,0.8079455080399324,0.81,0.7647778007740882,0.81,0.81,0.6852240778853915,0.81,0.81,0.8099471031087764,0.2927165060949991
0.6575337000000001,0.6822546839758097,0.717706599984041,0.717706599984041,0.6575337000000001,0.7505276932029356,0.8037930495816373,0.7668306576038125,0.81,0.7487176322067982,0.81,0.8093587219030207,0.6513785511475287,0.81,0.81,0.791379148744912,0.3344990090143898
0.6509970000000002,0.7016968109824087,0.7474181805336348,0.7474181805336348,0.6509970000000002,0.7703142437045458,0.8073965491159659,0.7681077648205683,0.81,0.7747115270647749,0.81,0.8095298422002065,0.6852703924731233,0.81,0.81,0.8021896473478979,0.3999449650280738
0.5744844000000001,0.6675777841767104,0.7524499373985031,0.7524499373985031,0.5744844000000001,0.7699197449405744,0.81,0.7226007365004627,0.81,0.7799192187611256,0.81,0.81,0.6767593247368555,0.81,0.81,0.81,0.3489865763097486
0.6439500000000001,0.7516584250826811,0.7804326786970132,0.7804326786970132,0.6439500000000001,0.7868439284551713,0.81,0.7318677657436146,0.81,0.7579940740068924,0.81,0.81,0.7092473904640386,0.81,0.81,0.81,0.3627048922442921
0.6222015000000001,0.694739579259459,0.7560682794136895,0.7560682794136895,0.6222015000000001,0.7643226221358331,0.8092821071157696,0.7695,0.81,0.7823263295896611,0.81,0.7983083229069292,0.7146195219973702,0.8078463213473087,0.8078463213473087,0.81,0.5542985510121147
