1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0444817939647467,0.0410692033414915,0.0493046257866454,0.049678007956546,0.0774019590961798,0.0369542292341074,0.0,0.0561260014808946,0.0426414990162462,0.0,0.0359001355669257,0.0048562156558466,0.0529005042807249,0.0,0.0133009974056396,0.0235908458490291,0.0416714902698741
0.2805066743376657,0.2796078179530788,0.2801383284636319,0.2801268963675336,0.2924358277339666,0.2767722965934456,0.2575933534098715,0.310328632637476,0.2914187244933065,0.2539686469354519,0.2786507606275661,0.2224709731694252,0.27800526469161,0.2537668187427504,0.2585026113289021,0.2595770948177793,0.2679301795900592
0.4934785319339136,0.4912550549000351,0.4923468235314016,0.4922516558196929,0.508787923543458,0.4910704013808341,0.4697976623760557,0.4624697662636266,0.5093204076530922,0.2550796272589897,0.4934575654067158,0.4268395151466879,0.4920619485459264,0.4643494886435712,0.4688894322409198,0.4710886024888036,0.4807940859610739
0.7079572235562721,0.7060520541354928,0.7082669039201664,0.7086306184524942,0.7271711877199613,0.712910414504959,0.4255434838953086,0.4675998045377534,0.7130058875508345,0.1469825405991399,0.7040032212750287,0.5827578475533698,0.7094380050508704,0.6770673339933418,0.681497043089476,0.6863274344912887,0.6930381562942862
0.8256,0.8256,0.8256,0.8256,0.8256,0.8256,0.5810323649018021,0.5738368909975176,0.825167516460015,0.1813562623585835,0.6901484876259761,0.6146173799311667,0.8256,0.8129175230637585,0.8152915310028405,0.8168402164851623,0.823665377001471
0.8104802689153225,0.8256,0.6855590223660704,0.6841119980999973,0.8256,0.7440464500091988,0.8256,0.5735291512324033,0.755051526839703,0.3199738318856841,0.6702911299305319,0.6225921652466729,0.8256,0.8256,0.8256,0.8256,0.8256
0.5282243070906957,0.4850836367976392,0.7500296164589723,0.7505531729753046,0.6616416819989881,0.7694263924513709,0.5749637787940389,0.4316240588641974,0.5511524110316975,0.3551585067481804,0.6997748093697149,0.5381164310369041,0.7613561278949312,0.7533249243665644,0.7493707810926515,0.7475259638924114,0.7488006145187361
0.4026276643504239,0.2675174082216965,0.5419537504232989,0.5427269048707755,0.5430174457582474,0.5601564041519859,0.5524469010570663,0.2741448930261329,0.360318859170693,0.1828877724796975,0.4989117219985008,0.4894431320179547,0.4916155575804881,0.5545040626224533,0.4500797424186382,0.3806743166000804,0.3983392922781479
0.2307811972789689,0.2085205627542121,0.2545553338982734,0.2581046586021857,0.2547987629902238,0.2389055730190364,0.2106734315590523,0.1007525783492036,0.162688356387912,0.2019140602911972,0.1377467068299778,0.1377555847652594,0.2062980833057261,0.1432717995522124,0.1433655687670989,0.1092502434167623,0.173657169257927
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0467702031692353,0.0432700801654026,0.0519466564548628,0.0538955992145187,0.0537178057101481,0.0031121314012133,0.0,0.0090540713299365,0.0130925899587516,0.0,0.0382311507712654,0.0,0.0610945539778183,0.0,0.0056121726316685,0.0090784787869312,0.001438644907891
0.0196196609032003,0.0035742438346966,0.0,0.2919858124140867,0.2166419040415037,0.0868666758897496,0.271162776253542,0.057175132321805,0.2099558915919628,0.1363588772304821,0.1682314601694461,0.1041338070265837,0.2351267613127032,0.2804672286451267,0.2848820604354166,0.28256165085086,0.1368987123330269
0.0918514312308379,0.1449994933592574,0.2943697504976118,0.514314448860097,0.5404897754720777,0.0611263698361152,0.1930282764534369,0.200774878950616,0.5213112981638945,0.2621992211495486,0.1849585873026163,0.379254836816844,0.4878167908663142,0.4994225002520442,0.5060991961914127,0.5040123098966574,0.519366468346868
0.0973874628620214,0.1571326631756778,0.2729245801276091,0.0377220982879663,0.6332688605955813,0.4567507264233484,0.5106543787602779,0.5895247084761637,0.7344234413316555,0.3120360887590175,0.3056058873019298,0.4321029406253743,0.7501495353287173,0.524481967970041,0.7257946971262526,0.7218147752769797,0.7387990757666498
0.6706733382382133,0.6467510893308885,0.7164023076607823,0.6825941893593808,0.7046559282524767,0.5709083163410238,0.3731079301395507,0.5160671379521513,0.8256,0.2492877126858279,0.4985576307792904,0.5239902890140715,0.5818207988116432,0.3148006376191637,0.7271923735955081,0.8256,0.8256
