,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,1113.3828834760275,2218.78618668613,1012.6675692584668,1008.254403991653,1754.8847374411666,1214.0475331382604,1160.591944747352,994.7855967250418,902.4084808606042,950.6679344871154,985.7059863369788,864.8385377730797,1263.367008686908,1253.7153189927244,1310.6184367531412,1154.893270011737,916.2520371235569
1,1013.5402838767718,2005.8798234598278,913.7252411462524,926.4025012230336,1584.9677626826613,1106.4701257540005,1063.859869621208,904.9032803529631,822.4792012853013,866.6139082921203,888.2864504618879,785.7906700100853,1138.622124488043,1134.8911392388952,1181.6484762495222,1051.7557546888863,838.3482694456895
2,972.2712725095914,1950.9237763379992,890.1426835382558,898.9848502667141,1527.8845046586612,1076.5604307528215,1022.8967843449028,875.5638280338515,802.1448820246537,848.3479546205937,861.169427333972,755.5063864022575,1094.8346816368098,1092.5611239821444,1149.9134846575241,1006.3575026480596,795.4378725550741
3,955.6823620221701,1912.9633555317007,856.0515193987922,882.4572873028178,1466.89020150565,1063.2481377464887,1009.7107077032895,847.2449565763646,788.7484280703761,824.8333747206777,838.1043278126783,738.6652763002339,1069.7849125515872,1066.1341399155729,1121.397004870096,989.4033431955992,779.4522314091305
4,953.4498370856916,1928.8734743898567,851.0292743821899,878.3958900751815,1445.3269597152012,1077.8736804723717,1011.5716823029638,832.522073025272,786.6325449476119,819.2939285010882,848.0375438288606,737.2568951471685,1055.9620509394554,1056.377022816688,1113.3566722608007,978.9358602281461,773.2983797329755
5,1011.5190062374245,2057.639690534047,898.6882290840717,933.2246766651235,1535.6863201983338,1137.0985137992257,1062.6091494614757,875.1987513373938,825.3909163364029,864.9047906568899,904.8568948644102,769.8187636015508,1109.417409409743,1112.5707023432572,1171.7925027166668,1019.327208476567,811.7330182678843
6,1090.441496389109,2209.5057280008987,968.4679182196238,995.7639640824511,1663.549074124382,1222.3315792299209,1162.4295174233234,925.7589699629161,880.5136345078806,929.0286971443599,984.4042819462577,836.344376024656,1207.8666231252184,1189.4756011249601,1262.7551211954874,1126.5842035903097,866.1460839600463
7,1182.5229942295568,2411.5051161222686,1042.1042610827888,1095.6304914141185,1806.776829827782,1328.7021298963034,1243.7354358355265,1013.5116780498668,972.7658069627464,991.3311615621947,1085.212593519171,923.6883429200793,1311.7133246500334,1298.113528352013,1359.875391373891,1199.388901558858,938.3595421063421
8,1217.7414339894067,2451.9194371091894,1067.083296642548,1123.8943661992157,1887.6721769736591,1347.3362632739845,1303.5942456688672,1067.8976535167453,1024.4447950906954,1057.1307298327863,1151.717932186129,955.0241084168779,1326.523756023651,1343.9330907865465,1364.9920125410408,1203.5461544638397,954.9417939751477
9,1307.24442991219,2619.5122881104853,1131.635135261452,1201.956845933501,2053.4390923909577,1400.9137435074276,1383.1419403900195,1154.9121784346212,1119.6418096476868,1145.5813342228826,1235.0173388823107,1056.7595635751336,1414.4265940889613,1414.6787248010978,1481.102025772065,1276.5380744829122,1029.173296278584
