,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0,251051.70057062275,147182.734950625,25178.345737233678,74377.57507515406,28085.420477915344,24869.57142791985,39360.877015309154,26982.343892716766,170396.23239212213,150603.4795474453,961114.4852034537,179377.3893613186,0.0,18457.565539507297,128860.47967775179,0.0,0.0,0.0,0.0,0.0,178023.98078155168,53634.7816872306,16550.96905556702
1,225236.88415718725,132048.42088964974,22589.339682610873,66729.5749163123,27491.57927078543,24343.726485374922,38528.62632001182,23344.483711242123,147422.77718166052,130298.55705384874,831533.447712344,155193.0610906173,0.0,16984.925901962077,118579.32696124825,0.0,0.0,0.0,0.0,0.0,149477.20995768943,52673.834093134166,16254.433609843407
2,238321.53646064593,139719.48986677182,23901.61878209181,70606.08603661446,28732.47132601509,25442.53337794536,40267.69943139983,25895.27306825915,163531.2701202205,144535.9322161692,922392.885627729,172150.5921891612,0.0,18563.164180573396,129597.71078832107,0.0,0.0,0.0,0.0,0.0,170276.12207276493,58343.0584851319,18003.879669458107
3,202860.8773861039,118930.15932696695,20345.21692454761,60100.37017595152,27378.883856851524,24243.9349708191,38370.68706709837,21420.825947325073,135274.683721485,119561.55237196246,763012.5160680839,142404.6721690302,0.0,16793.00892522097,117239.46913285648,0.0,0.0,0.0,0.0,0.0,133052.91911825608,51972.18081682476,16037.91288768115
4,222719.79040550842,130572.73782653104,22336.89663367414,65983.8507126476,27785.057957221234,24603.601147412708,38939.92792372103,23456.848985211105,148132.37525854187,130925.73019000459,835535.9129123592,155940.06029793472,0.0,17193.676578965104,120036.70834310427,0.0,0.0,0.0,0.0,0.0,141139.18065689917,55253.69445685483,17050.543665751222
5,296344.64204334526,173736.38499466682,29720.841714215498,87796.24201548939,30919.394079065805,27379.04814926969,43332.60627844162,35009.39905827995,221087.89812931884,195406.94225846,1247039.2004107358,232740.8853416167,0.0,22225.337861426528,155164.9751259651,0.0,0.0,0.0,0.0,0.0,227113.5444594446,62353.17339353519,19241.34695599043
6,320625.19618581934,187971.21533711554,32155.974340289293,94989.6955332049,30707.685736831507,27191.580927861254,43035.90336710897,36179.751525112726,228478.79240121934,201939.33079011488,1288727.3025689102,240521.3350671021,0.0,22647.892588133574,158115.0177335356,0.0,0.0,0.0,0.0,0.0,238732.93263036115,64281.03077287904,19836.257699081292
7,355822.36817917845,208606.07271802722,35685.95068941336,105417.34966348532,32832.804174224635,29073.368128202317,46014.19331377263,43697.381622959925,275953.38728015247,243899.40865392104,1556506.2327526847,290498.19647312316,0.0,26035.527241402746,181765.60293443163,0.0,0.0,0.0,0.0,0.0,280552.9250829874,71440.63014296058,22045.613342877805
8,303866.6755591112,178146.2872686777,30475.237562068898,90024.74957494852,30272.96868513071,26806.640037383615,42426.660417660954,32989.83103480443,208334.12167357057,184134.60903464878,1175101.9332506366,219314.889396675,0.0,21296.27819488141,148678.79611042785,0.0,0.0,0.0,0.0,0.0,212366.3717078033,60724.72464129786,18738.82967039712
9,312714.5243032687,183333.46813076563,31362.60137679231,92646.0484258482,30050.642081019483,26609.770370945156,42115.07632980531,33506.04026099809,211594.03517920172,187015.86004636108,1193489.370852909,222746.62474653978,0.0,21221.872173285792,148159.33455883796,0.0,0.0,0.0,0.0,0.0,220320.46892059108,59992.566231257195,18512.895476071106
10,307625.1417026567,180349.74307068586,30852.17968111762,91138.2476995324,30008.99433497228,26572.89139325824,42056.70825903287,33707.016449060946,212863.22014632705,188137.62001461268,1200648.1679646873,224082.70526207407,0.0,21577.94088922907,150645.20873528242,0.0,0.0,0.0,0.0,0.0,221748.66586141405,60161.120620778325,18564.909083610568
11,243141.30720949246,142545.15103153538,24385.000707061186,72034.01048366085,28178.831681869404,24952.28682150743,39491.790024554604,25079.441490001187,158379.2111384506,139982.3220887889,893332.8621372652,166726.98113267552,0.0,17936.005230994204,125219.23504058567,0.0,0.0,0.0,0.0,0.0,161149.53725617647,53922.426627565714,16639.732398247135
12,271212.3505639436,159002.21116869006,27200.287092999944,80350.44940754803,29858.150401880164,26439.31945790293,41845.30499720124,30361.085223081616,191733.32583407176,169462.11550831387,1081465.6766077627,201839.10734911836,0.0,20621.50941490901,143967.93494768668,0.0,0.0,0.0,0.0,0.0,187229.20236078455,64803.72255520454,19997.553321860498
13,307458.41580667,180251.99757323397,30835.458494832237,91088.85282263039,31201.754509970848,27629.077623114776,43728.325979472356,34399.11646957852,217233.90181889065,192000.6154496735,1225300.8577967444,228683.75457606153,0.0,24179.66257810389,168808.98575662458,0.0,0.0,0.0,0.0,0.0,223958.56793835998,68345.14177419747,21090.387450433023
14,274182.16312316054,160743.3072607012,27498.13397960053,81230.29788529278,29009.89864611908,25688.194594191275,40656.50552514824,29423.626486207544,185813.1790365381,164229.63651142817,1048073.278420539,195606.92449936154,0.0,20163.859168543346,140772.87489791506,0.0,0.0,0.0,0.0,0.0,192946.9933135411,62093.500957237244,19161.215550164754
15,267469.9219522087,156808.15760450132,26824.9534016965,79241.70262590885,29125.394455641494,25790.465852220033,40818.36944874412,29538.887324033607,186541.06289221832,164872.9714011315,1052178.883969552,196373.173282901,0.0,19557.818291494677,136541.83381323575,0.0,0.0,0.0,0.0,0.0,189363.26317796906,59173.73131973599,18260.214084334744
16,309016.822501656,181165.63631382832,30991.753403316798,91550.55258682436,31480.46411311406,27875.874297868773,44118.92915455859,36822.417971982446,232537.29605334246,205526.40993608555,1311619.1622863845,244793.75224212455,0.0,23193.85283769676,161926.6092185075,0.0,0.0,0.0,0.0,0.0,230273.59136362473,66459.00523958958,20508.351196404572
17,251085.02853241313,147202.27395615846,25181.68824773159,74387.44894963701,28617.43345336969,25340.667621905835,40106.477292644275,27008.526505622554,170561.57824239615,150749.6192832271,962047.113170256,179551.45017561893,0.0,19062.80162930214,133085.90218443694,0.0,0.0,0.0,0.0,0.0,169665.72255989045,56887.130323207784,17554.599907387746
18,220391.10991801778,129207.51479798353,22103.349829201903,65293.946571824396,26139.02742131479,23146.04511696438,36633.065345743846,20957.38597618808,132348.01340197385,116974.83594391197,746504.7259719736,139323.74441572715,0.0,15276.308289256072,106650.70697678262,0.0,0.0,0.0,0.0,0.0,135141.66937489738,51127.35470670655,15777.210963182955
19,235854.98426145455,138273.43752874617,23654.244620080488,69875.33547425953,27923.605916829238,24726.285028196093,39134.098746377604,25501.743790993136,161046.0929077166,142339.42628267058,908375.3232456075,169534.4275344561,0.0,17705.02247243063,123606.64160283878,0.0,0.0,0.0,0.0,0.0,161837.05411927565,59498.48816786938,18360.42966040222
